id,season,league,round,date,home_team,away_team,result,position,goals,assists,own_goals,yellow_card,two_yellow_card,red_card,from_bench,changes,minutes,out,out_reason
207048,2017/2018,KNVB Beker,/toto-knvb-beker/startseite/pokalwettbewerb/NLP,3,0,0,1,0,0,0,0,4,1,244
207048,2017/2018,KNVB Beker Reserve,/knvb-beker-reserve/startseite/pokalwettbewerb/NLBP,3,0,0,0,0,0,0,0,3,1,270
207048,2017/2018,Eredivisie,/eredivisie/startseite/wettbewerb/NL1,1,0,0,0,0,0,0,1,0,1,42
207048,2016/2017,Eredivisie,/eredivisie/startseite/wettbewerb/NL1,34,0,0,0,0,0,0,0,67,4,3060
207048,2016/2017,KNVB Beker,/toto-knvb-beker/startseite/pokalwettbewerb/NLP,3,0,0,0,0,0,0,0,4,0,270
207048,2015/2016,Eredivisie,/eredivisie/startseite/wettbewerb/NL1,18,0,0,0,0,0,0,1,31,2,1597
207048,2015/2016,Beloften Eredivisie,/beloften-eredivisie/startseite/wettbewerb/NLBE,4,0,0,0,0,0,0,0,7,1,360
207048,2015/2016,KNVB Beker,/toto-knvb-beker/startseite/pokalwettbewerb/NLP,1,0,0,0,0,0,0,0,3,0,90
207048,2015/2016,Keuken Kampioen Divisie,/keuken-kampioen-divisie/startseite/wettbewerb/NL2,0,0,0,0,0,0,0,0,0,0,0
207048,2014/2015,Eredivisie,/eredivisie/startseite/wettbewerb/NL1,22,0,0,0,0,0,0,0,37,5,1980
207048,2014/2015,Beloften Runda Wstepna,/beloften-vorrunde/startseite/wettbewerb/NLBV,4,0,0,0,0,0,0,0,6,1,360
207048,2014/2015,KNVB Beker,/toto-knvb-beker/startseite/pokalwettbewerb/NLP,2,0,0,0,0,0,0,0,0,2,210
207048,2014/2015,Play-Offs Promotie/Deg.,/playoffs-aufstieg-abstieg/startseite/wettbewerb/PON2,0,0,0,0,0,0,0,0,0,0,0
207048,2013/2014,Keuken Kampioen Divisie,/keuken-kampioen-divisie/startseite/wettbewerb/NL2,27,0,0,0,0,0,0,0,55,3,2430
207048,2013/2014,KNVB Beker,/toto-knvb-beker/startseite/pokalwettbewerb/NLP,1,0,0,0,0,0,0,0,1,0,90
207048,2013/2014,Eredivisie,/eredivisie/startseite/wettbewerb/NL1,0,0,0,0,0,0,0,0,0,0,0
207048,2012/2013,Beloften nacompetitie,/beloften-entscheidungsrunde/startseite/wettbewerb/NLBA,9,0,0,0,0,0,0,0,14,2,810
207048,2012/2013,Beloften Eredivisie,/beloften-eredivisie/startseite/wettbewerb/NLBE,3,0,0,0,0,0,0,0,0,3,270
207048,2012/2013,U19 Eredivisie,/a-junioren-eredivisie/startseite/wettbewerb/NLAJ,1,0,0,0,0,0,0,1,1,0,46
207048,2012/2013,Eredivisie,/eredivisie/startseite/wettbewerb/NL1,0,0,0,0,0,0,0,0,0,0,0
207048,2012/2013,KNVB Beker,/toto-knvb-beker/startseite/pokalwettbewerb/NLP,0,0,0,0,0,0,0,0,0,0,0
207048,2011/2012,U19 Eredivisie,/a-junioren-eredivisie/startseite/wettbewerb/NLAJ,18,0,0,0,0,0,0,0,17,7,1620
179894,2023/2024,SuperSport HNL,/1-hnl/startseite/wettbewerb/KR1,27,0,0,0,0,1,0,0,36,6,2430
179894,2023/2024,UECL Kwalifikacje,/uefa-europa-conference-league-qualifikation/startseite/pokalwettbewerb/ECLQ,4,0,0,0,0,2,0,0,8,1,360
179894,2023/2024,Hrvatski nogometni kup,/hrvatski-nogometni-kup/startseite/pokalwettbewerb/KRC,2,0,0,0,0,0,0,0,1,1,180
179894,2022/2023,SuperSport HNL,/1-hnl/startseite/wettbewerb/KR1,19,0,0,0,0,1,0,0,19,6,1710
179894,2022/2023,Hrvatski nogometni kup,/hrvatski-nogometni-kup/startseite/pokalwettbewerb/KRC,3,0,0,0,0,0,0,0,3,1,270
179894,2022/2023,UECL Kwalifikacje,/uefa-europa-conference-league-qualifikation/startseite/pokalwettbewerb/ECLQ,0,0,0,0,0,0,0,0,0,0,0
179894,2021/2022,SuperSport HNL,/1-hnl/startseite/wettbewerb/KR1,10,0,0,0,0,0,0,0,5,5,900
179894,2021/2022,Hrvatski nogometni kup,/hrvatski-nogometni-kup/startseite/pokalwettbewerb/KRC,2,0,0,0,0,0,0,1,0,2,209
179894,2021/2022,UECL Kwalifikacje,/uefa-europa-conference-league-qualifikation/startseite/pokalwettbewerb/ECLQ,0,0,0,0,0,0,0,0,0,0,0
179894,2020/2021,NB I.,/nemzeti-bajnoksag/startseite/wettbewerb/UNG1,14,0,0,0,0,0,0,0,17,5,1260
179894,2020/2021,2 Liga,/ewinner-ii-liga/startseite/wettbewerb/PL2L,3,0,0,0,0,0,0,0,6,0,270
179894,2020/2021,Magyar Kupa,/magyar-kupa/startseite/pokalwettbewerb/UNGP,2,0,0,0,0,0,0,0,2,1,180
179894,2020/2021,Fortuna Puchar Polski,/fortuna-polnischer-pokal/startseite/pokalwettbewerb/POPU,1,0,0,0,0,0,0,0,2,0,90
179894,2020/2021,Liga Europy,/europa-league/startseite/pokalwettbewerb/EL,0,0,0,0,0,0,0,0,0,0,0
179894,2020/2021,Kwalifikacje do Ligi Europy,/europa-league-qualifikation/startseite/pokalwettbewerb/ELQ,0,0,0,0,0,0,0,0,0,0,0
179894,2020/2021,Ekstraklasa,/pko-ekstraklasa/startseite/wettbewerb/PL1,0,0,0,0,0,0,0,0,0,0,0
179894,2019/2020,Hrvatski nogometni kup,/hrvatski-nogometni-kup/startseite/pokalwettbewerb/KRC,1,0,0,0,0,0,0,0,0,1,90
179894,2019/2020,Kwalifikacje do Ligi Europy,/europa-league-qualifikation/startseite/pokalwettbewerb/ELQ,0,0,0,0,0,0,0,0,0,0,0
179894,2019/2020,SuperSport HNL,/1-hnl/startseite/wettbewerb/KR1,0,0,0,0,0,0,0,0,0,0,0
179894,2018/2019,SuperSport HNL,/1-hnl/startseite/wettbewerb/KR1,36,0,0,0,0,1,0,0,36,10,3240
179894,2018/2019,Kwalifikacje do Ligi Europy,/europa-league-qualifikation/startseite/pokalwettbewerb/ELQ,4,0,0,0,0,0,0,0,4,0,360
179894,2018/2019,Hrvatski nogometni kup,/hrvatski-nogometni-kup/startseite/pokalwettbewerb/KRC,2,0,0,0,0,0,0,0,3,0,180
179894,2017/2018,SuperSport HNL,/1-hnl/startseite/wettbewerb/KR1,31,0,0,0,0,0,0,0,33,7,2790
179894,2017/2018,Kwalifikacje do Ligi Europy,/europa-league-qualifikation/startseite/pokalwettbewerb/ELQ,8,0,0,0,0,0,0,0,4,6,720
179894,2017/2018,Hrvatski nogometni kup,/hrvatski-nogometni-kup/startseite/pokalwettbewerb/KRC,0,0,0,0,0,0,0,0,0,0,0
179894,2016/2017,SuperSport HNL,/1-hnl/startseite/wettbewerb/KR1,10,0,0,0,0,1,0,0,12,4,900
179894,2016/2017,Hrvatski nogometni kup,/hrvatski-nogometni-kup/startseite/pokalwettbewerb/KRC,4,0,0,0,0,0,0,0,6,1,360
179894,2015/2016,SuperSport HNL,/1-hnl/startseite/wettbewerb/KR1,9,0,0,1,0,0,0,0,9,5,800
179894,2014/2015,Prva NL,/2-hnl/startseite/wettbewerb/KR2,22,0,0,0,1,2,0,0,34,3,1946
179894,2014/2015,Hrvatski nogometni kup,/hrvatski-nogometni-kup/startseite/pokalwettbewerb/KRC,1,0,0,0,0,0,0,0,0,1,90
179894,2014/2015,SuperSport HNL,/1-hnl/startseite/wettbewerb/KR1,0,0,0,0,0,0,0,0,0,0,0
179894,2013/2014,SuperSport HNL,/1-hnl/startseite/wettbewerb/KR1,8,0,0,1,0,0,0,0,14,1,674
179894,2013/2014,Hrvatski nogometni kup,/hrvatski-nogometni-kup/startseite/pokalwettbewerb/KRC,3,0,0,0,0,0,0,0,1,2,300
179894,2012/2013,SuperSport HNL,/1-hnl/startseite/wettbewerb/KR1,1,0,0,0,0,0,0,0,1,0,90
554278,2023/2024,Fortuna 1 Liga,/fortuna-1-liga/startseite/wettbewerb/PL2,3,0,0,0,0,0,0,0,6,0,270
554278,2023/2024,Ekstraklasa,/pko-ekstraklasa/startseite/wettbewerb/PL1,1,0,0,0,0,0,0,0,2,0,90
554278,2023/2024,Fortuna Puchar Polski,/fortuna-polnischer-pokal/startseite/pokalwettbewerb/POPU,1,0,0,0,0,0,0,0,2,0,90
554278,2022/2023,Fortuna 1 Liga,/fortuna-1-liga/startseite/wettbewerb/PL2,13,0,0,0,0,0,0,0,15,3,1170
554278,2022/2023,2 Liga,/ewinner-ii-liga/startseite/wettbewerb/PL2L,13,0,0,0,0,0,0,0,17,5,1170
554278,2022/2023,Baraze o udzial w Ekstraklasie,/aufstiegsplayoffs-ekstraklasa/startseite/wettbewerb/BAPO,1,0,0,0,0,0,0,0,2,0,90
554278,2022/2023,Liga Konferencji,/uefa-europa-conference-league/startseite/pokalwettbewerb/UCOL,0,0,0,0,0,0,0,0,0,0,0
554278,2022/2023,Kwalifikacje do Ligi Mistrzow,/uefa-champions-league-qualifikation/startseite/pokalwettbewerb/CLQ,0,0,0,0,0,0,0,0,0,0,0
554278,2022/2023,UECL Kwalifikacje,/uefa-europa-conference-league-qualifikation/startseite/pokalwettbewerb/ECLQ,0,0,0,0,0,0,0,0,0,0,0
554278,2022/2023,Ekstraklasa,/pko-ekstraklasa/startseite/wettbewerb/PL1,0,0,0,0,0,0,0,0,0,0,0
554278,2022/2023,Fortuna Puchar Polski,/fortuna-polnischer-pokal/startseite/pokalwettbewerb/POPU,0,0,0,0,0,0,0,0,0,0,0
554278,2021/2022,Fortuna 1 Liga,/fortuna-1-liga/startseite/wettbewerb/PL2,15,0,0,0,0,1,0,0,25,2,1350
554278,2021/2022,Fortuna Puchar Polski,/fortuna-polnischer-pokal/startseite/pokalwettbewerb/POPU,1,0,0,0,0,0,0,0,2,0,90
554278,2020/2021,2 Liga,/ewinner-ii-liga/startseite/wettbewerb/PL2L,31,0,0,0,0,2,0,0,47,8,2790
554278,2020/2021,Fortuna Puchar Polski,/fortuna-polnischer-pokal/startseite/pokalwettbewerb/POPU,2,0,0,0,0,0,0,0,4,0,180
554278,2020/2021,CLJ,/zentrale-jugendliga/startseite/wettbewerb/PLZJ,2,0,0,0,0,0,0,0,0,2,180
554278,2020/2021,Liga Europy,/europa-league/startseite/pokalwettbewerb/EL,0,0,0,0,0,0,0,0,0,0,0
554278,2020/2021,Ekstraklasa,/pko-ekstraklasa/startseite/wettbewerb/PL1,0,0,0,0,0,0,0,0,0,0,0
554278,2019/2020,CLJ,/zentrale-jugendliga/startseite/wettbewerb/PLZJ,15,0,0,0,0,0,0,0,22,3,1350
554278,2019/2020,2 Liga,/ewinner-ii-liga/startseite/wettbewerb/PL2L,0,0,0,0,0,0,0,0,0,0,0
554278,2018/2019,CLJ,/zentrale-jugendliga/startseite/wettbewerb/PLZJ,4,0,0,0,0,0,0,0,4,2,360
554278,2018/2019,Liga Mlodziezowa UEFA,/uefa-youth-league/startseite/pokalwettbewerb/19YL,0,0,0,0,0,0,0,0,0,0,0
487167,2023/2024,3 Liga - Grupa I,/3-liga-gruppe-i/startseite/wettbewerb/PL31,4,0,0,0,0,0,0,0,3,1,360
487167,2023/2024,Liga Portugal,/liga-nos/startseite/wettbewerb/PO1,0,0,0,0,0,0,0,0,0,0,0
487167,2022/2023,3 Liga - Grupa I,/3-liga-gruppe-i/startseite/wettbewerb/PL31,7,0,0,0,0,0,0,0,6,2,630
487167,2022/2023,Fortuna Puchar Polski,/fortuna-polnischer-pokal/startseite/pokalwettbewerb/POPU,4,0,0,0,0,0,0,0,4,2,420
487167,2022/2023,Ekstraklasa,/pko-ekstraklasa/startseite/wettbewerb/PL1,0,0,0,0,0,0,0,0,0,0,0
487167,2021/2022,Ekstraklasa,/pko-ekstraklasa/startseite/wettbewerb/PL1,15,0,0,1,0,0,0,0,22,5,1276
487167,2021/2022,Liga Europy,/europa-league/startseite/pokalwettbewerb/EL,4,0,0,0,0,1,0,0,10,1,360
487167,2021/2022,Fortuna Puchar Polski,/fortuna-polnischer-pokal/startseite/pokalwettbewerb/POPU,3,0,0,0,0,0,0,0,1,2,270
487167,2021/2022,3 Liga - Grupa I,/3-liga-gruppe-i/startseite/wettbewerb/PL31,3,0,0,0,0,0,0,0,4,1,270
487167,2021/2022,Superpuchar,/superpuchar-polski/startseite/pokalwettbewerb/PLSC,1,0,0,0,0,1,0,0,1,0,90
487167,2021/2022,Kwalifikacje do Ligi Europy,/europa-league-qualifikation/startseite/pokalwettbewerb/ELQ,0,0,0,0,0,0,0,0,0,0,0
487167,2021/2022,Kwalifikacje do Ligi Mistrzow,/uefa-champions-league-qualifikation/startseite/pokalwettbewerb/CLQ,0,0,0,0,0,0,0,0,0,0,0
487167,2020/2021,Ekstraklasa,/pko-ekstraklasa/startseite/wettbewerb/PL1,6,0,0,1,0,1,0,0,3,4,494
487167,2020/2021,3 Liga - Grupa I,/3-liga-gruppe-i/startseite/wettbewerb/PL31,5,0,0,0,0,1,0,0,9,0,450
487167,2020/2021,Fortuna Puchar Polski,/fortuna-polnischer-pokal/startseite/pokalwettbewerb/POPU,3,0,0,0,0,0,0,0,4,1,270
487167,2019/2020,Fortuna 1 Liga,/fortuna-1-liga/startseite/wettbewerb/PL2,11,0,0,0,0,0,0,1,12,4,930
487167,2019/2020,3 Liga - Grupa I,/3-liga-gruppe-i/startseite/wettbewerb/PL31,3,0,0,0,0,0,0,0,1,2,270
487167,2019/2020,Fortuna Puchar Polski,/fortuna-polnischer-pokal/startseite/pokalwettbewerb/POPU,2,0,0,0,0,0,0,0,2,1,180
487167,2019/2020,Baraze o udzial w Ekstraklasie,/aufstiegsplayoffs-ekstraklasa/startseite/wettbewerb/BAPO,2,0,0,0,0,0,0,0,3,0,180
487167,2018/2019,3 Liga - Grupa I,/3-liga-gruppe-i/startseite/wettbewerb/PL31,10,0,0,1,0,0,0,0,6,6,842
487167,2018/2019,CLJ,/zentrale-jugendliga/startseite/wettbewerb/PLZJ,6,0,0,0,0,0,0,0,6,1,540
487167,2018/2019,Ekstraklasa,/pko-ekstraklasa/startseite/wettbewerb/PL1,0,0,0,0,0,0,0,0,0,0,0
487167,2017/2018,CLJ - Grupa Wschodnia,/zentrale-jugendliga-ost-bis-17-18-/startseite/wettbewerb/PLJW,9,0,0,0,0,0,0,0,3,6,810
487167,2017/2018,3 Liga - Grupa I,/3-liga-gruppe-i/startseite/wettbewerb/PL31,4,0,0,0,0,1,0,0,9,0,360
487167,2017/2018,CLJ - Runda Finalowa,/zentrale-jugendliga-finalrunde/startseite/wettbewerb/PLJF,1,0,0,0,0,0,0,0,1,0,90
385022,2023/2024,2 Liga,/ewinner-ii-liga/startseite/wettbewerb/PL2L,2,0,0,0,0,0,0,0,3,0,180
385022,2022/2023,2 Liga,/ewinner-ii-liga/startseite/wettbewerb/PL2L,18,0,0,0,0,2,0,0,28,5,1620
385022,2019/2020,3 Liga - Grupa I,/3-liga-gruppe-i/startseite/wettbewerb/PL31,10,0,0,0,0,0,0,0,13,3,900
385022,2019/2020,Fortuna Puchar Polski,/fortuna-polnischer-pokal/startseite/pokalwettbewerb/POPU,2,0,0,0,0,0,0,0,4,0,180
385022,2019/2020,Ekstraklasa,/pko-ekstraklasa/startseite/wettbewerb/PL1,1,0,0,0,0,0,0,0,2,0,90
385022,2018/2019,2 Liga,/ewinner-ii-liga/startseite/wettbewerb/PL2L,29,0,0,0,0,2,0,0,37,9,2610
385022,2018/2019,Fortuna Puchar Polski,/fortuna-polnischer-pokal/startseite/pokalwettbewerb/POPU,0,0,0,0,0,0,0,0,0,0,0
385022,2017/2018,Fortuna 1 Liga,/fortuna-1-liga/startseite/wettbewerb/PL2,1,0,0,0,0,0,0,0,1,0,90
385022,2017/2018,Fortuna Puchar Polski,/fortuna-polnischer-pokal/startseite/pokalwettbewerb/POPU,0,0,0,0,0,0,0,0,0,0,0
385022,2016/2017,3 Liga - Grupa I,/3-liga-gruppe-i/startseite/wettbewerb/PL31,13,0,0,0,0,0,0,0,19,2,1170
385022,2016/2017,Fortuna 1 Liga,/fortuna-1-liga/startseite/wettbewerb/PL2,0,0,0,0,0,0,0,0,0,0,0
385022,2015/2016,CLJ - Grupa Wschodnia,/zentrale-jugendliga-ost-bis-17-18-/startseite/wettbewerb/PLJW,18,0,0,0,0,1,0,1,48,4,1543
15220,2021/2022,Ekstraklasa,/pko-ekstraklasa/startseite/wettbewerb/PL1,11,0,0,0,0,1,0,1,10,3,972
15220,2021/2022,Kwalifikacje do Ligi Mistrzow,/uefa-champions-league-qualifikation/startseite/pokalwettbewerb/CLQ,6,0,0,0,0,1,0,0,5,2,540
15220,2021/2022,Liga Europy,/europa-league/startseite/pokalwettbewerb/EL,2,0,0,0,0,0,0,0,1,1,180
15220,2021/2022,Kwalifikacje do Ligi Europy,/europa-league-qualifikation/startseite/pokalwettbewerb/ELQ,2,0,0,0,0,0,0,0,3,0,180
15220,2021/2022,Fortuna Puchar Polski,/fortuna-polnischer-pokal/startseite/pokalwettbewerb/POPU,1,0,0,0,0,0,0,0,1,0,90
15220,2021/2022,Superpuchar,/superpuchar-polski/startseite/pokalwettbewerb/PLSC,0,0,0,0,0,0,0,0,0,0,0
15220,2020/2021,Ekstraklasa,/pko-ekstraklasa/startseite/wettbewerb/PL1,25,0,0,0,2,1,0,0,21,12,2162
15220,2020/2021,Kwalifikacje do Ligi Europy,/europa-league-qualifikation/startseite/pokalwettbewerb/ELQ,2,0,0,0,0,0,0,0,3,1,180
15220,2020/2021,Kwalifikacje do Ligi Mistrzow,/uefa-champions-league-qualifikation/startseite/pokalwettbewerb/CLQ,2,0,0,0,0,0,0,0,2,1,210
15220,2020/2021,Fortuna Puchar Polski,/fortuna-polnischer-pokal/startseite/pokalwettbewerb/POPU,1,0,0,0,0,0,0,0,1,0,90
15220,2019/2020,Premier League,/premier-league/startseite/wettbewerb/GB1,0,0,0,0,0,0,0,0,0,0,0
15220,2018/2019,Premier League,/premier-league/startseite/wettbewerb/GB1,12,0,0,0,0,2,0,0,18,4,1080
15220,2018/2019,EFL Cup,/efl-cup/startseite/pokalwettbewerb/CGB,4,0,0,0,0,0,0,0,4,1,360
15220,2018/2019,FA Cup,/fa-cup/startseite/pokalwettbewerb/FAC,1,0,0,0,0,0,0,0,3,0,90
15220,2017/2018,EFL Cup,/efl-cup/startseite/pokalwettbewerb/CGB,4,0,0,0,0,1,0,0,4,1,390
15220,2017/2018,FA Cup,/fa-cup/startseite/pokalwettbewerb/FAC,2,0,0,0,0,0,0,0,5,0,180
15220,2017/2018,Premier League,/premier-league/startseite/wettbewerb/GB1,0,0,0,0,0,0,0,0,0,0,0
15220,2016/2017,Premier League,/premier-league/startseite/wettbewerb/GB1,35,0,0,0,0,2,0,0,63,9,3150
15220,2015/2016,Premier League,/premier-league/startseite/wettbewerb/GB1,32,0,0,0,0,2,0,0,51,7,2880
15220,2015/2016,FA Cup,/fa-cup/startseite/pokalwettbewerb/FAC,0,0,0,0,0,0,0,0,0,0,0
15220,2014/2015,Championship,/championship/startseite/wettbewerb/GB2,37,0,0,0,0,2,0,0,33,16,3330
15220,2014/2015,EFL Cup,/efl-cup/startseite/pokalwettbewerb/CGB,2,0,0,0,0,0,0,0,3,1,180
